id,host_since,property_type,room_type,price,number_of_reviews,review_scores_rating,reviews_per_month
9594995,11/22/15,Apartment,Entire home/apt,$150.00,28,99,5.64
9051442,2/18/13,Apartment,Entire home/apt,$325.00,31,99,5.64
10415070,1/6/16,House,Private room,$49.00,19,85,5.64
6000785,4/13/15,Apartment,Entire home/apt,$75.00,18,92,5.63
8972426,9/25/13,Bed & Breakfast,Shared room,$70.00,36,92,5.63
4162997,7/22/13,Apartment,Private room,$79.00,106,95,5.63
7561907,1/20/13,Apartment,Shared room,$88.00,52,93,5.63
11554894,9/10/13,Apartment,Entire home/apt,$180.00,9,93,5.63
9414324,11/11/11,House,Private room,$49.00,30,96,5.63
10191142,12/26/15,Cabin,Private room,$60.00,20,81,5.61
9028589,10/21/15,Apartment,Entire home/apt,$232.00,35,92,5.61
10379735,12/26/15,Cabin,Private room,$63.00,14,88,5.6
3302259,6/11/14,Apartment,Private room,$139.00,123,93,5.6
9492398,2/16/12,Apartment,Entire home/apt,$170.00,28,94,5.6
6539778,5/25/15,Apartment,Entire home/apt,$229.00,19,97,5.59
10762524,1/22/16,Apartment,Private room,$85.00,16,94,5.58
10316551,5/12/15,Bed & Breakfast,Entire home/apt,$99.00,21,89,5.58
9463771,11/13/15,Apartment,Entire home/apt,$600.00,21,92,5.58
11400327,5/30/14,Apartment,Private room,$200.00,8,100,5.58
2242309,1/19/14,Apartment,Entire home/apt,$110.00,48,97,5.56
11049235,12/18/15,Apartment,Private room,$80.00,10,60,5.56
6235648,7/23/13,Other,Entire home/apt,$83.00,66,94,5.55
4925517,10/6/14,Apartment,Private room,$99.00,90,96,5.54
10477683,11/19/15,Apartment,Entire home/apt,$350.00,17,93,5.54
8440335,11/15/12,Apartment,Private room,$80.00,7,93,5.53
6776698,10/7/13,House,Private room,$45.00,60,92,5.52
4192400,9/25/14,Apartment,Private room,$75.00,105,96,5.5
7741297,2/2/15,Apartment,Private room,$60.00,48,91,5.5
10057973,12/17/15,Apartment,Private room,$61.00,13,93,5.49
4862175,12/17/14,Apartment,Entire home/apt,$149.00,90,86,5.49
9728506,1/23/11,Apartment,Private room,$85.00,26,98,5.49
10631679,8/17/13,Apartment,Private room,$120.00,17,92,5.48
8253057,6/22/11,Loft,Private room,$78.00,35,99,5.47
10752033,1/6/16,House,Private room,$49.00,16,86,5.45
8827387,9/29/15,Apartment,Private room,$57.00,36,82,5.45
11890833,6/24/15,House,Private room,$48.00,6,93,5.45
10379070,12/26/15,Cabin,Private room,$68.00,8,89,5.45
11974135,5/1/10,House,Private room,$45.00,6,90,5.45
12053021,3/26/16,Apartment,Entire home/apt,$300.00,6,93,5.45
10139922,12/22/15,Townhouse,Private room,$125.00,22,92,5.45
4152752,9/20/14,Apartment,Private room,$135.00,105,96,5.45
10232588,11/11/11,House,Private room,$42.00,16,99,5.45
8703711,8/7/15,House,Entire home/apt,$89.00,37,88,5.44
4180538,5/13/13,Apartment,Entire home/apt,$199.00,103,93,5.44
5397157,2/10/15,Apartment,Private room,$94.00,78,96,5.43
9579927,11/19/15,Apartment,Entire home/apt,$199.00,25,96,5.43
11161660,8/24/11,Apartment,Entire home/apt,$149.00,13,98,5.42
7905098,6/12/14,Condominium,Private room,$33.00,13,97,5.42
7708861,7/31/15,Apartment,Entire home/apt,$145.00,41,94,5.42
10355818,12/2/15,Apartment,Private room,$30.00,20,95,5.41
4564292,11/12/14,Apartment,Entire home/apt,$107.00,96,95,5.41
10087712,12/12/15,Apartment,Private room,$88.00,22,70,5.41
11529778,5/5/15,Apartment,Private room,$150.00,11,87,5.41
10244450,12/29/15,Apartment,Entire home/apt,$150.00,22,95,5.41
5989141,8/27/10,House,Entire home/apt,$179.00,65,93,5.4
9993361,12/14/15,Apartment,Private room,$135.00,25,94,5.4
4244685,9/12/14,House,Entire home/apt,$89.00,88,96,5.39
3095023,5/19/14,Apartment,Entire home/apt,$89.00,126,89,5.38
11847369,3/15/16,Apartment,Shared room,$35.00,7,97,5.38
10807789,12/10/15,Apartment,Private room,$60.00,14,83,5.38
4068216,8/2/14,Apartment,Private room,$105.00,103,87,5.38
4466644,7/23/14,Bed & Breakfast,Private room,$40.00,97,95,5.38
6093352,4/20/15,Loft,Private room,$65.00,66,92,5.38
7268688,4/20/13,House,Private room,$49.00,50,89,5.36
8055582,8/1/15,House,Private room,$79.00,42,95,5.36
8889118,10/13/15,Apartment,Entire home/apt,$189.00,35,95,5.36
4234338,5/25/11,Loft,Private room,$89.00,101,92,5.34
11180604,8/5/14,Apartment,Private room,$55.00,13,94,5.34
8813306,12/11/12,Apartment,Entire home/apt,$185.00,21,87,5.34
7279081,5/8/15,Apartment,Entire home/apt,$110.00,52,86,5.34
550297,6/19/12,Apartment,Private room,$120.00,250,90,5.33
9326567,5/6/15,Apartment,Shared room,$49.00,30,92,5.33
6324345,5/8/15,Apartment,Entire home/apt,$75.00,59,91,5.33
10683993,8/16/14,Apartment,Entire home/apt,$200.00,8,95,5.33
10897696,9/11/13,Apartment,Entire home/apt,$95.00,14,97,5.32
3713031,5/15/13,Apartment,Entire home/apt,$165.00,14,99,5.32
10133691,12/21/15,Other,Private room,$69.00,22,89,5.32
9391227,11/10/15,Apartment,Entire home/apt,$199.00,28,87,5.32
546383,6/19/12,House,Private room,$55.00,249,95,5.31
4531352,11/8/14,Apartment,Private room,$71.00,94,92,5.3
7686940,8/3/15,Apartment,Private room,$60.00,47,91,5.3
6706708,2/17/15,Apartment,Private room,$68.00,47,89,5.3
8055508,8/1/15,House,Private room,$69.00,42,95,5.29
5534795,11/14/12,House,Private room,$65.00,73,91,5.29
9441186,11/13/15,Apartment,Private room,$207.00,24,99,5.29
11699256,3/8/16,Apartment,Private room,$131.00,9,97,5.29
