id,host_since,property_type,room_type,price,number_of_reviews,review_scores_rating,reviews_per_month
5847593,7/11/12,House,Entire home/apt,$115.00,14,96,4.62
3102110,5/20/14,House,Entire home/apt,$85.00,71,95,4.6
1169835,2/5/13,House,Private room,$60.00,60,87,4.59
386546,3/8/12,Apartment,Entire home/apt,$179.00,195,96,4.59
7582553,7/27/15,Apartment,Entire home/apt,$129.00,7,97,4.57
1960670,11/19/13,Apartment,Entire home/apt,$199.00,102,97,4.56
3694657,4/14/14,Apartment,Entire home/apt,$115.00,63,96,4.55
889179,1/15/13,House,Private room,$75.00,76,93,4.55
6673122,3/2/11,House,Private room,$67.00,18,92,4.54
5393414,2/18/15,House,Entire home/apt,$190.00,31,97,4.54
4034362,9/4/14,House,Private room,$50.00,58,83,4.51
6467467,5/21/14,Apartment,Entire home/apt,$175.00,18,99,4.5
4867961,5/21/14,House,Entire home/apt,$500.00,41,90,4.49
3020248,6/13/13,Apartment,Shared room,$36.00,30,92,4.48
6285887,4/23/15,Apartment,Private room,$120.00,22,97,4.46
722114,1/4/12,Apartment,Entire home/apt,$119.00,161,94,4.46
270112,7/6/11,Apartment,Entire home/apt,$85.00,206,87,4.45
7545928,6/25/15,Apartment,Private room,$78.00,8,88,4.44
7728263,1/13/15,Apartment,Private room,$60.00,8,90,4.44
794213,11/5/12,Apartment,Entire home/apt,$135.00,154,92,4.43
4375603,10/19/14,Apartment,Entire home/apt,$115.00,47,95,4.43
5606999,10/28/11,House,Entire home/apt,$100.00,22,97,4.4
5111311,10/21/12,House,Private room,$75.00,17,94,4.4
234431,7/25/10,House,Private room,$79.00,208,94,4.4
7820672,2/9/11,Apartment,Shared room,$55.00,7,100,4.38
5560185,3/5/15,Apartment,Entire home/apt,$160.00,26,98,4.36
3394747,5/16/14,Apartment,Private room,$89.00,61,94,4.35
4519926,11/6/14,Apartment,Shared room,$66.00,46,92,4.35
5173258,4/23/13,Apartment,Entire home/apt,$110.00,32,84,4.34
6391400,5/21/14,Apartment,Entire home/apt,$225.00,11,93,4.34
