id,host_since,property_type,room_type,price,number_of_reviews,review_scores_rating,reviews_per_month
6404873,3/7/14,House,Entire home/apt,$138.00,91,89,7.76
11479812,2/25/16,Apartment,Entire home/apt,$150.00,15,97,7.76
6092896,4/20/15,Apartment,Entire home/apt,$150.00,92,96,7.75
9492556,5/5/13,Apartment,Private room,$70.00,39,99,7.75
11465156,1/21/16,Apartment,Entire home/apt,$60.00,16,91,7.74
6527658,6/19/11,Apartment,Entire home/apt,$87.00,87,97,7.74
11228280,6/10/15,House,Private room,$60.00,17,99,7.73
6836647,8/31/14,House,Private room,$55.00,83,94,7.73
4476302,9/15/14,Bed & Breakfast,Entire home/apt,$150.00,139,97,7.72
6678380,6/3/15,Apartment,Private room,$45.00,80,91,7.72
4510842,11/5/14,Apartment,Entire home/apt,$108.00,64,93,7.71
3896813,7/29/14,Apartment,Entire home/apt,$120.00,159,96,7.71
11826226,2/15/15,Apartment,Entire home/apt,$99.00,10,100,7.69
10995899,4/6/13,House,Entire home/apt,$125.00,10,96,7.69
12009825,1/7/15,Apartment,Private room,$43.00,10,92,7.69
8230919,9/5/15,Condominium,Private room,$90.00,61,100,7.69
8440867,9/26/12,House,Private room,$55.00,54,91,7.68
1352131,3/18/13,Apartment,Entire home/apt,$135.00,262,99,7.65
1236639,4/15/13,Apartment,Private room,$77.00,263,97,7.65
1525686,8/19/11,House,Entire home/apt,$165.00,248,97,7.65
6031144,7/28/13,House,Entire home/apt,$89.00,89,94,7.63
11322285,2/17/16,Apartment,Entire home/apt,$90.00,15,99,7.63
8226297,9/4/15,House,Private room,$99.00,61,97,7.63
3193063,6/29/13,House,Entire home/apt,$70.00,172,92,7.62
11357962,2/19/16,Apartment,Private room,$99.00,17,96,7.61
7437744,4/18/15,Apartment,Entire home/apt,$69.00,67,91,7.61
5484728,11/7/14,House,Private room,$45.00,93,98,7.6
5770658,12/25/12,Apartment,Private room,$79.00,87,95,7.59
8957672,5/17/14,House,Private room,$40.00,49,99,7.58
2378019,12/25/12,Apartment,Entire home/apt,$135.00,194,96,7.57
1009059,3/20/13,Apartment,Private room,$95.00,279,96,7.57
9653615,11/8/13,House,Entire home/apt,$99.00,34,99,7.56
7860188,8/27/14,Apartment,Private room,$93.00,60,95,7.56
9697832,7/20/14,House,Private room,$43.00,38,72,7.55
7293369,7/3/15,House,Private room,$125.00,71,99,7.55
6031449,3/9/15,Apartment,Entire home/apt,$299.00,94,94,7.54
8532928,9/23/15,Cabin,Entire home/apt,$89.00,53,99,7.54
6586040,12/15/13,Loft,Private room,$59.00,84,92,7.52
1030265,3/28/13,Apartment,Private room,$108.00,281,96,7.52
11722379,6/12/12,Apartment,Entire home/apt,$75.00,12,100,7.5
8196372,4/8/14,Apartment,Entire home/apt,$50.00,58,97,7.5
11940139,3/20/16,House,Private room,$100.00,9,96,7.5
11284630,2/16/16,Apartment,Private room,$55.00,18,94,7.5
5931952,5/27/12,Apartment,Entire home/apt,$50.00,26,99,7.5
10768294,1/22/16,Apartment,Entire home/apt,$83.00,12,95,7.5
4828543,11/25/14,House,Entire home/apt,$69.00,123,87,7.5
11587788,11/7/11,House,Entire home/apt,$190.00,8,98,7.5
11800420,2/14/15,House,Entire home/apt,$275.00,9,96,7.5
7664809,3/30/14,Apartment,Entire home/apt,$99.00,66,93,7.5
6077524,7/29/14,Apartment,Entire home/apt,$100.00,93,97,7.48
6391778,6/12/13,Apartment,Entire home/apt,$129.00,68,95,7.45
7027403,7/29/14,Apartment,Entire home/apt,$75.00,77,97,7.45
9684136,9/3/15,House,Entire home/apt,$109.00,31,98,7.44
5153023,6/1/14,House,Entire home/apt,$139.00,110,97,7.43
8706101,4/5/15,Apartment,Entire home/apt,$99.00,49,91,7.42
8615626,5/8/13,House,Private room,$60.00,49,98,7.42
5972977,4/11/15,House,Private room,$75.00,91,88,7.42
9096267,8/4/15,Bungalow,Entire home/apt,$130.00,42,100,7.41
7933155,2/27/15,Condominium,Private room,$80.00,63,96,7.41
8718852,8/17/12,Apartment,Entire home/apt,$76.00,19,89,7.4
7229037,7/8/15,House,Entire home/apt,$95.00,71,99,7.4
11275233,6/3/15,Apartment,Private room,$45.00,18,83,7.4
9781116,11/25/15,Apartment,Entire home/apt,$399.00,35,95,7.39
11464959,1/21/16,Apartment,Entire home/apt,$55.00,16,76,7.38
7841416,5/16/15,Apartment,Private room,$65.00,64,89,7.38
7501849,3/9/15,Apartment,Entire home/apt,$299.00,69,91,7.37
6007576,3/9/15,Apartment,Entire home/apt,$269.00,92,95,7.36
11620599,11/25/15,House,Entire home/apt,$108.00,13,97,7.36
5078973,10/24/14,Apartment,Entire home/apt,$134.00,111,90,7.35
8014792,8/7/12,House,Entire home/apt,$145.00,36,97,7.35
7660161,9/18/14,House,Private room,$69.00,67,99,7.34
