id,host_since,property_type,room_type,price,number_of_reviews,review_scores_rating,reviews_per_month
6626933,1/15/13,Apartment,Private room,$75.00,18,93,4.35
1454258,7/29/13,Bed & Breakfast,Private room,$100.00,114,98,4.35
6436334,12/26/14,Apartment,Private room,$150.00,19,84,4.35
3721095,12/6/13,Apartment,Entire home/apt,$325.00,60,99,4.35
891661,1/17/13,Apartment,Entire home/apt,$125.00,134,92,4.33
4583526,11/15/14,Apartment,Entire home/apt,$195.00,35,97,4.3
6812982,7/31/14,Apartment,Private room,$59.00,14,85,4.29
5236868,2/2/15,Apartment,Private room,$90.00,31,94,4.29
4863101,8/14/13,House,Private room,$125.00,34,92,4.29
7978515,3/3/12,Apartment,Private room,$159.00,6,90,4.29
5593939,1/9/14,Apartment,Entire home/apt,$200.00,28,97,4.29
7508979,8/21/14,Apartment,Entire home/apt,$399.00,10,100,4.29
3392423,9/3/12,Apartment,Private room,$115.00,66,96,4.26
969502,8/11/11,House,Entire home/apt,$100.00,9,87,4.22
2846739,2/26/10,House,Private room,$125.00,74,86,4.22
2014882,12/20/11,House,Private room,$70.00,66,94,4.21
5976821,3/9/11,Apartment,Shared room,$125.00,23,97,4.21
6958359,5/14/15,House,Private room,$75.00,14,97,4.2
3247785,11/4/11,Apartment,Entire home/apt,$222.00,66,80,4.2
1591827,8/28/13,House,Private room,$60.00,105,92,4.19
5709447,3/19/15,Apartment,Private room,$90.00,6,93,4.19
7874552,6/11/11,Apartment,Private room,$130.00,6,97,4.19
2515870,3/6/14,Apartment,Entire home/apt,$198.00,76,94,4.18
6119918,4/30/11,Apartment,Entire home/apt,$150.00,21,90,4.17
7437665,5/15/14,Apartment,Private room,$69.00,9,96,4.15
5146447,10/27/13,Apartment,Private room,$60.00,28,80,4.14
5593888,9/6/14,Apartment,Private room,$100.00,21,85,4.14
7480676,5/14/14,House,Private room,$125.00,8,88,4.14
6160803,3/14/14,Apartment,Entire home/apt,$225.00,21,93,4.14
1038465,2/26/10,House,Private room,$125.00,125,87,4.13
4863108,8/14/13,House,Private room,$90.00,36,92,4.12
5781917,3/24/15,Apartment,Private room,$149.00,25,93,4.12
6843795,11/2/14,Apartment,Entire home/apt,$170.00,11,98,4.12
7479725,7/9/14,House,Private room,$40.00,10,94,4.11
3021446,4/24/10,Apartment,Private room,$85.00,64,89,4.1
4340110,10/14/14,Apartment,Private room,$109.00,45,97,4.1
1321422,5/27/13,House,Private room,$66.00,110,96,4.08
366038,5/27/11,Apartment,Entire home/apt,$166.00,176,94,4.08
2683284,8/24/11,Apartment,Entire home/apt,$199.00,74,91,4.07
4574921,1/13/14,Apartment,Entire home/apt,$250.00,38,85,4.07
4107959,11/19/13,Apartment,Private room,$144.00,21,99,4.06
4080000,5/11/13,House,Private room,$70.00,51,88,4.04
7708787,8/4/15,Apartment,Entire home/apt,$300.00,7,97,4.04
7159589,1/21/14,Condominium,Private room,$95.00,9,98,4.03
7440484,7/20/15,Apartment,Entire home/apt,$180.00,9,80,4.03
8205862,3/5/14,Apartment,Shared room,$43.00,4,80,4
1936861,11/14/13,Apartment,Private room,$50.00,85,97,4
8337048,6/3/14,Apartment,Shared room,$50.00,4,95,4
8088370,9/16/14,Loft,Shared room,$67.00,4,100,4
8319646,9/10/15,Apartment,Shared room,$70.00,4,90,4
6725762,5/28/11,Condominium,Private room,$75.00,4,95,4
6725993,5/28/11,Condominium,Private room,$75.00,4,95,4
