id,host_since,property_type,room_type,price,number_of_reviews,review_scores_rating,reviews_per_month
5589530,8/26/14,Apartment,Entire home/apt,$174.00,38,98,4.94
302618,10/12/11,Apartment,Private room,$70.00,229,91,4.94
929468,3/25/11,Apartment,Entire home/apt,$165.00,158,94,4.94
5849626,7/1/13,Apartment,Entire home/apt,$240.00,24,100,4.93
5193765,1/28/15,House,Entire home/apt,$210.00,45,96,4.93
1370123,11/24/10,Apartment,Entire home/apt,$160.00,138,96,4.92
1989997,10/17/13,Apartment,Private room,$99.00,113,97,4.91
6852199,6/15/15,Apartment,Entire home/apt,$150.00,19,94,4.91
5548977,4/24/13,Apartment,Entire home/apt,$185.00,37,97,4.91
7279839,11/7/14,House,Private room,$99.00,18,93,4.91
5263060,2/5/15,Apartment,Entire home/apt,$150.00,37,86,4.91
8213421,7/21/15,Apartment,Shared room,$139.00,8,95,4.9
1747195,9/19/10,House,Private room,$95.00,123,96,4.9
